seed,mode,popsize,maxEvals,crossover,mutation,bestFitness,foundOptimal,evaluations,elapsedMillis
1012,0,100,20000,0.700000,0.100000,3800.000000,true,20000,124
1013,0,100,20000,0.700000,0.100000,3800.000000,true,20000,116
1014,0,100,20000,0.700000,0.100000,3800.000000,true,20000,128
1015,0,100,20000,0.700000,0.100000,3800.000000,true,20000,123
1016,0,100,20000,0.700000,0.100000,3800.000000,true,20000,115
1017,0,100,20000,0.700000,0.100000,3800.000000,true,20000,116
1018,0,100,20000,0.700000,0.100000,3800.000000,true,20000,119
1019,0,100,20000,0.700000,0.100000,3800.000000,true,20000,118
1020,0,100,20000,0.700000,0.100000,3800.000000,true,20000,124
1021,0,100,20000,0.700000,0.100000,3800.000000,true,20000,121
1022,0,100,20000,0.700000,0.100000,3800.000000,true,20000,125
1023,0,100,20000,0.700000,0.100000,3800.000000,true,20000,117
1024,0,100,20000,0.700000,0.100000,3800.000000,true,20000,127
1025,0,100,20000,0.700000,0.100000,3800.000000,true,20000,132
1026,0,100,20000,0.700000,0.100000,3800.000000,true,20000,141
1027,0,100,20000,0.700000,0.100000,3800.000000,true,20000,122
1028,0,100,20000,0.700000,0.100000,3800.000000,true,20000,119
1029,0,100,20000,0.700000,0.100000,3800.000000,true,20000,121
1000,0,100,20000,0.800000,0.010000,3800.000000,true,20000,118
1001,0,100,20000,0.800000,0.010000,3800.000000,true,20000,138
1002,0,100,20000,0.800000,0.010000,3800.000000,true,20000,120
1003,0,100,20000,0.800000,0.010000,3800.000000,true,20000,120
1004,0,100,20000,0.800000,0.010000,3800.000000,true,20000,115
1005,0,100,20000,0.800000,0.010000,3800.000000,true,20000,128
1006,0,100,20000,0.800000,0.010000,3700.000000,false,20000,115
1007,0,100,20000,0.800000,0.010000,3800.000000,true,20000,142
1008,0,100,20000,0.800000,0.010000,3800.000000,true,20000,121
1009,0,100,20000,0.800000,0.010000,3800.000000,true,20000,116
1010,0,100,20000,0.800000,0.010000,3800.000000,true,20000,123
1011,0,100,20000,0.800000,0.010000,3800.000000,true,20000,131
1012,0,100,20000,0.800000,0.010000,3800.000000,true,20000,121
1013,0,100,20000,0.800000,0.010000,3800.000000,true,20000,122
1014,0,100,20000,0.800000,0.010000,3800.000000,true,20000,124
1015,0,100,20000,0.800000,0.010000,3800.000000,true,20000,119
1016,0,100,20000,0.800000,0.010000,3800.000000,true,20000,118
1017,0,100,20000,0.800000,0.010000,3800.000000,true,20000,128
1018,0,100,20000,0.800000,0.010000,3800.000000,true,20000,118
1019,0,100,20000,0.800000,0.010000,3800.000000,true,20000,117
1020,0,100,20000,0.800000,0.010000,3800.000000,true,20000,118
1021,0,100,20000,0.800000,0.010000,3800.000000,true,20000,119
1022,0,100,20000,0.800000,0.010000,3800.000000,true,20000,117
1023,0,100,20000,0.800000,0.010000,3800.000000,true,20000,115
1024,0,100,20000,0.800000,0.010000,3800.000000,true,20000,116
1025,0,100,20000,0.800000,0.010000,3800.000000,true,20000,119
1026,0,100,20000,0.800000,0.010000,3800.000000,true,20000,123
1027,0,100,20000,0.800000,0.010000,3800.000000,true,20000,117
1028,0,100,20000,0.800000,0.010000,3800.000000,true,20000,116
1029,0,100,20000,0.800000,0.010000,3800.000000,true,20000,117
1000,0,100,20000,0.800000,0.020000,3800.000000,true,20000,118
1001,0,100,20000,0.800000,0.020000,3800.000000,true,20000,123
1002,0,100,20000,0.800000,0.020000,3800.000000,true,20000,120
1003,0,100,20000,0.800000,0.020000,3800.000000,true,20000,122
1004,0,100,20000,0.800000,0.020000,3800.000000,true,20000,115
1005,0,100,20000,0.800000,0.020000,3800.000000,true,20000,117
1006,0,100,20000,0.800000,0.020000,3800.000000,true,20000,121
1007,0,100,20000,0.800000,0.020000,3800.000000,true,20000,120
1008,0,100,20000,0.800000,0.020000,3800.000000,true,20000,121
1009,0,100,20000,0.800000,0.020000,3800.000000,true,20000,121
1010,0,100,20000,0.800000,0.020000,3800.000000,true,20000,117
1011,0,100,20000,0.800000,0.020000,3800.000000,true,20000,123
1012,0,100,20000,0.800000,0.020000,3800.000000,true,20000,114
1013,0,100,20000,0.800000,0.020000,3800.000000,true,20000,119
1014,0,100,20000,0.800000,0.020000,3800.000000,true,20000,116
1015,0,100,20000,0.800000,0.020000,3800.000000,true,20000,122
1016,0,100,20000,0.800000,0.020000,3800.000000,true,20000,120
1017,0,100,20000,0.800000,0.020000,3800.000000,true,20000,118
1018,0,100,20000,0.800000,0.020000,3800.000000,true,20000,121
1019,0,100,20000,0.800000,0.020000,3800.000000,true,20000,130
